"PubID","beta_CRS_length","SE_CRS_length","pval_CRS_length","beta_water_deprivation","SE_water_deprivation","pval_water_deprivation","predicted_effect","CI_LB","CI_UB"
"SYRCLE (5 excl.)",0.007,0.005,0.203,NA,NA,NA,1.975,1.366,2.584
